66592|21199587|199588|1|15|25282.95|0.01|0.01|N|O|1997-08-07|1997-10-04|1997-09-04|COLLECT COD|MAIL|ar foxes. slyly unusual pinto be|
66593|23645151|770197|2|22|24089.34|0.01|0.06|R|F|1992-12-09|1993-02-25|1993-01-02|DELIVER IN PERSON|SHIP|nently ironi|
66595|11240907|740908|1|2|3694.68|0.08|0.08|N|O|1997-11-27|1997-11-16|1997-12-22|COLLECT COD|REG AIR|ites was furiousl|
66595|15184722|184723|4|21|37925.37|0.06|0.03|N|O|1997-11-08|1997-11-28|1997-12-08|COLLECT COD|SHIP|lar accounts cajole regular requests. ir|
66596|12387829|762838|5|6|11497.26|0.10|0.00|N|O|1998-11-11|1998-10-17|1998-12-05|DELIVER IN PERSON|TRUCK|o the quick|
66597|5130647|1380654|2|11|18451.29|0.05|0.07|N|O|1996-12-30|1997-01-03|1997-01-04|COLLECT COD|AIR| to the dependen|
66624|1966209|91213|1|3|3825.33|0.07|0.07|N|O|1996-10-21|1996-11-22|1996-10-29|DELIVER IN PERSON|AIR| instructions sleep carefully|
66625|20467332|592372|2|32|41545.92|0.09|0.03|R|F|1994-09-08|1994-07-28|1994-09-19|TAKE BACK RETURN|MAIL|c excuses cajole blithe|
66626|880577|130578|4|1|1557.53|0.01|0.06|N|O|1997-08-16|1997-05-31|1997-08-20|TAKE BACK RETURN|MAIL|arefully bold foxes sleep blithely expre|
66626|16556412|431424|7|33|48430.47|0.07|0.05|N|O|1997-07-11|1997-07-13|1997-07-25|DELIVER IN PERSON|AIR|integrate. blit|
66629|4186865|1186866|2|32|62453.12|0.02|0.02|N|O|1996-08-19|1996-08-30|1996-09-14|TAKE BACK RETURN|RAIL|permanent accounts. quickly ironic th|
66656|18334789|1459826|2|20|36457.40|0.10|0.02|N|O|1995-10-03|1995-10-31|1995-10-25|COLLECT COD|FOB|he carefully regular ideas are |
66658|22815168|1440214|2|6|6492.12|0.01|0.04|A|F|1994-03-09|1994-04-18|1994-03-12|DELIVER IN PERSON|FOB|refully. carefully even deposits detect bl|
66659|8579709|329720|6|49|87625.72|0.09|0.01|R|F|1993-10-23|1993-12-08|1993-11-04|NONE|TRUCK|after the quickly unusual |
66662|1269346|1269347|1|29|38143.12|0.00|0.06|N|O|1996-10-27|1996-12-25|1996-11-10|COLLECT COD|TRUCK|instructions sleep among the regular pa|
66663|28784220|284221|1|26|33872.54|0.02|0.00|A|F|1994-04-26|1994-03-06|1994-05-18|DELIVER IN PERSON|AIR|ites. carefully ironic acc|
66689|16682496|182497|1|26|38419.16|0.03|0.07|N|O|1998-05-25|1998-06-05|1998-06-05|TAKE BACK RETURN|SHIP|requests above the|
66689|14452809|1327819|4|44|77487.52|0.07|0.08|N|O|1998-06-05|1998-05-12|1998-07-03|TAKE BACK RETURN|MAIL|gular packages eat closel|
66691|29398802|1273822|1|49|93067.66|0.06|0.03|A|F|1994-12-15|1995-02-17|1994-12-17|TAKE BACK RETURN|AIR|final, even excuses. regular, bold ex|
66691|26090337|215389|4|36|47737.08|0.03|0.08|A|F|1995-01-07|1995-02-02|1995-02-03|NONE|SHIP|ironic instructions w|
66693|25097505|722554|2|49|73561.25|0.04|0.08|N|O|1996-01-22|1996-02-15|1996-02-18|NONE|RAIL|c requests use. final, even deposits s|
66720|28558236|58237|3|30|38784.30|0.09|0.00|N|O|1995-11-12|1995-10-11|1995-11-16|DELIVER IN PERSON|RAIL|fully express theod|
66721|17732137|1232138|3|24|28038.00|0.04|0.07|R|F|1994-04-11|1994-05-23|1994-04-26|NONE|TRUCK|ly express hockey play|
66722|11845280|595295|5|6|7348.14|0.10|0.01|N|O|1998-07-06|1998-05-27|1998-07-26|DELIVER IN PERSON|TRUCK| special excuses. blithely |
66724|24532607|157656|1|23|37682.74|0.00|0.08|R|F|1992-08-13|1992-06-12|1992-09-02|TAKE BACK RETURN|MAIL|es detect fluffily final, express instruct|
66726|27218117|218118|3|20|20675.00|0.09|0.08|N|O|1995-12-23|1995-12-21|1996-01-04|NONE|RAIL| platelets haggle carefully despite|
66753|25597843|1222895|1|10|19395.70|0.05|0.07|N|O|1996-02-23|1996-04-20|1996-03-19|COLLECT COD|FOB|d platelets sleep |
66756|10310933|1310934|1|3|5830.26|0.01|0.06|N|O|1998-06-02|1998-04-08|1998-06-25|DELIVER IN PERSON|RAIL|efully after the express, even theodoli|
66759|25170472|1170473|1|27|41612.94|0.01|0.07|N|O|1996-08-07|1996-09-07|1996-08-12|NONE|RAIL|into beans nag boldly final packages. |
66785|23717137|467168|2|24|27670.80|0.08|0.04|A|F|1994-06-10|1994-07-09|1994-06-15|TAKE BACK RETURN|TRUCK|ely quiet i|
66786|7303820|1303821|2|21|38292.66|0.08|0.07|N|O|1998-09-13|1998-08-26|1998-09-24|NONE|FOB|its detect blithely. regular pinto beans n|
66787|28511227|1136285|3|37|45761.60|0.09|0.06|R|F|1993-01-22|1993-01-18|1993-02-11|COLLECT COD|FOB|ckages-- thin, even requests nag quickly. |
66787|7527897|1152913|6|32|61584.64|0.08|0.08|R|F|1993-04-11|1993-02-16|1993-04-13|NONE|TRUCK|its x-ray. carefully ironic |
66789|14688069|1188070|6|42|44365.86|0.09|0.01|A|F|1992-07-10|1992-07-05|1992-08-04|TAKE BACK RETURN|SHIP|ely final requests. specia|
66816|16060335|1435346|3|43|55664.79|0.09|0.06|A|F|1993-01-20|1993-01-06|1993-01-23|NONE|AIR|l theodolites affix. fluffily blithe depos|
66816|14206796|1081806|6|15|25531.20|0.09|0.00|R|F|1993-01-23|1993-01-18|1993-01-25|COLLECT COD|TRUCK|r excuses cajole along the ev|
66818|20110515|235555|3|5|7622.55|0.01|0.04|R|F|1995-02-14|1995-03-04|1995-02-23|NONE|TRUCK|thely? furiously pending |
66819|7378998|254003|3|38|78911.94|0.08|0.05|R|F|1994-10-24|1994-08-09|1994-11-03|COLLECT COD|RAIL| the carefully quiet depo|
66822|5197741|1072745|1|9|16546.41|0.05|0.07|N|O|1995-10-21|1995-10-13|1995-11-16|DELIVER IN PERSON|AIR|excuses. carefu|
66822|7682557|1307573|4|42|64645.14|0.08|0.02|N|O|1995-11-16|1995-10-27|1995-12-07|DELIVER IN PERSON|FOB|s according to the regular deposits |
66848|12713573|1088582|4|38|60265.72|0.04|0.00|A|F|1992-11-29|1992-12-07|1992-12-22|TAKE BACK RETURN|FOB|s affix blithely across |
66850|28835220|1085259|4|7|8076.46|0.08|0.01|R|F|1993-10-17|1993-10-24|1993-11-08|DELIVER IN PERSON|FOB|ccording t|
66852|10434259|1059278|3|35|41745.55|0.09|0.05|R|F|1994-04-26|1994-02-22|1994-04-30|COLLECT COD|FOB|ly regular packages might run caref|
66854|27708937|708938|1|40|77782.00|0.08|0.01|A|F|1992-10-12|1992-08-10|1992-10-27|TAKE BACK RETURN|SHIP|althily accordin|
66882|14281930|781931|1|37|70715.14|0.00|0.00|N|O|1995-11-08|1995-10-16|1995-11-24|DELIVER IN PERSON|RAIL|ideas sleep quickly about the |
66882|5274319|1149323|4|32|41377.60|0.05|0.08|N|O|1995-12-31|1995-11-06|1996-01-26|NONE|TRUCK|ggle at the regular depos|
66884|25987000|1237035|3|41|44514.11|0.06|0.03|N|O|1995-07-22|1995-10-01|1995-08-08|DELIVER IN PERSON|SHIP|yly daring orbits sleep furi|
66885|9879194|879195|2|28|32835.60|0.03|0.03|N|O|1998-09-04|1998-09-18|1998-09-24|COLLECT COD|REG AIR|onic accounts. q|
66912|13165381|790406|2|3|4337.19|0.03|0.01|A|F|1994-12-25|1994-12-18|1994-12-27|COLLECT COD|AIR|lites. ruthlessly regular theodolit|
66912|10260454|885473|5|46|65041.24|0.06|0.08|R|F|1994-10-14|1994-11-11|1994-10-31|TAKE BACK RETURN|REG AIR|braids. carefully reg|
66915|28135405|1135406|1|22|31658.00|0.08|0.07|R|F|1992-07-22|1992-07-23|1992-08-01|NONE|AIR|requests. ruthlessly silent d|
66917|20902517|652544|1|25|37961.75|0.08|0.03|N|O|1996-11-08|1996-09-07|1996-11-25|COLLECT COD|FOB|ic platelets cajole furiously regular forge|
66944|9344631|719638|1|32|53605.44|0.07|0.08|A|F|1994-05-09|1994-08-02|1994-05-31|TAKE BACK RETURN|RAIL| final requests. fluffily unusual p|
66946|29076882|576883|3|32|59437.76|0.07|0.04|A|F|1993-04-08|1993-06-24|1993-04-26|DELIVER IN PERSON|MAIL|ackages. eve|
66950|6087636|462641|4|23|37336.59|0.01|0.06|N|O|1996-04-13|1996-02-16|1996-05-01|TAKE BACK RETURN|FOB|ily final excuses! regular court|
66951|26915755|1040807|3|1|1769.41|0.02|0.07|A|F|1993-06-01|1993-07-18|1993-06-02|NONE|REG AIR|blithely alongside of the care|
66976|27315554|1440609|4|8|12545.52|0.00|0.01|A|F|1992-12-02|1993-01-11|1992-12-05|COLLECT COD|MAIL|iously regular sent|
66977|6840618|90627|1|46|71680.42|0.02|0.01|N|O|1996-05-03|1996-06-18|1996-05-26|COLLECT COD|AIR| requests nag furiously. slyl|
66978|28174259|799314|3|8|10654.80|0.02|0.07|R|F|1995-05-27|1995-05-24|1995-06-03|COLLECT COD|SHIP| final excuses poach carefully. final|
66979|12180977|555986|1|26|53491.62|0.07|0.00|N|O|1997-01-09|1997-02-08|1997-02-07|TAKE BACK RETURN|SHIP|st carefully above the unusual |
66980|2356939|1231941|4|11|21954.02|0.01|0.00|A|F|1992-03-11|1992-05-01|1992-04-04|DELIVER IN PERSON|SHIP|to are along the ironic deposits; fina|
66981|25692504|942539|5|8|11961.76|0.06|0.03|R|F|1995-05-15|1995-03-18|1995-05-25|TAKE BACK RETURN|RAIL|ndencies: furious|
66982|9857372|857373|2|4|5315.52|0.05|0.07|N|O|1995-09-04|1995-07-10|1995-09-20|TAKE BACK RETURN|AIR|p within the fluffily final foxes. slyly s|
67009|11433400|933401|3|5|6664.15|0.07|0.03|N|O|1997-12-25|1998-01-26|1998-01-02|DELIVER IN PERSON|FOB|al deposits |
67010|17463093|963094|2|20|21104.40|0.03|0.05|N|O|1998-10-18|1998-09-23|1998-11-05|COLLECT COD|TRUCK|latelets. requests|
67013|22292592|542621|1|35|55421.80|0.06|0.07|A|F|1994-12-28|1994-11-24|1995-01-09|COLLECT COD|FOB|kly special packages are quickly|
67015|15492733|1242754|5|19|32774.24|0.06|0.00|N|O|1997-10-03|1997-11-25|1997-10-10|COLLECT COD|REG AIR|c excuses sleep quickly.|
67041|4791289|1041296|7|28|38641.40|0.02|0.02|R|F|1992-03-28|1992-05-04|1992-04-14|COLLECT COD|RAIL|egular foxes. silent packages aff|
67043|25606127|106128|4|49|50560.16|0.06|0.03|N|O|1997-01-26|1996-11-30|1997-02-23|NONE|REG AIR|nts nag carefully at the car|
67046|12022616|772633|1|41|63058.41|0.03|0.04|R|F|1992-10-30|1992-12-21|1992-11-12|TAKE BACK RETURN|MAIL|ccounts kindle carefully careful|
67046|6189805|1314818|4|29|54940.50|0.07|0.06|R|F|1992-12-16|1992-11-15|1993-01-02|TAKE BACK RETURN|AIR|t the quickly pen|
67072|17742709|492732|4|44|77036.08|0.05|0.08|R|F|1993-02-04|1993-02-20|1993-02-08|TAKE BACK RETURN|FOB|ully ironic ideas haggle slyly unusual cou|
67073|24383982|1134015|1|22|45424.94|0.03|0.05|N|O|1998-02-26|1998-03-23|1998-03-25|TAKE BACK RETURN|AIR|ts. carefully final foxes al|
67075|25820931|1445983|1|35|64772.40|0.00|0.00|N|O|1997-09-01|1997-08-10|1997-09-20|COLLECT COD|AIR|leep carefully about the blithely special t|
67076|679915|1054916|7|36|68215.68|0.05|0.02|N|O|1998-06-14|1998-07-26|1998-07-14|TAKE BACK RETURN|FOB| the special dolphins play quickl|
67077|4568902|818909|3|7|13794.76|0.04|0.06|R|F|1992-09-29|1992-12-12|1992-10-15|COLLECT COD|RAIL|above the final asymptotes. carefully pen|
67078|17650742|25754|6|45|76133.70|0.08|0.01|N|O|1995-12-03|1995-12-30|1995-12-25|TAKE BACK RETURN|SHIP|hins use furiously. final i|
67104|7953835|1203846|1|19|35880.36|0.03|0.05|N|O|1995-08-20|1995-10-19|1995-09-13|TAKE BACK RETURN|AIR|ly pending theodolites. fu|
67105|20767017|892057|5|11|11912.78|0.04|0.04|A|F|1995-04-18|1995-06-08|1995-04-21|NONE|MAIL|ounts. care|
67106|12977855|977856|1|31|59898.51|0.07|0.05|R|F|1993-12-13|1993-11-19|1994-01-03|TAKE BACK RETURN|SHIP|egular requests cajole across th|
67107|26675715|50733|6|42|70953.96|0.05|0.01|N|O|1995-10-03|1995-09-14|1995-10-21|COLLECT COD|FOB|bout the furiously silent|
67110|1588482|463484|1|16|25126.56|0.00|0.04|N|O|1998-01-22|1998-01-03|1998-02-12|DELIVER IN PERSON|REG AIR| ironic theodolites among the idly ev|
67111|18017832|767857|5|12|20987.16|0.01|0.02|R|F|1993-04-04|1993-01-30|1993-04-26|DELIVER IN PERSON|TRUCK|. regular, |
67138|21806127|56156|5|25|25800.75|0.04|0.08|R|F|1992-06-16|1992-05-31|1992-07-04|DELIVER IN PERSON|TRUCK|s play regu|
67141|10965038|90060|2|28|30869.72|0.04|0.00|A|F|1992-12-08|1992-11-18|1992-12-11|TAKE BACK RETURN|TRUCK|cording to the fur|
67141|8281867|1156873|5|17|31423.65|0.09|0.04|R|F|1992-12-09|1992-12-22|1992-12-20|DELIVER IN PERSON|AIR|n requests cajole blithely special pack|
67143|1843431|1093434|3|26|35732.84|0.08|0.06|N|O|1997-12-19|1997-11-14|1998-01-03|TAKE BACK RETURN|REG AIR|slyly after t|
67169|2161002|1036004|1|26|27635.40|0.03|0.06|N|O|1998-02-22|1998-04-08|1998-03-20|DELIVER IN PERSON|AIR|auternes. car|
67171|20921843|296857|2|49|91326.20|0.08|0.01|R|F|1993-05-09|1993-07-04|1993-06-03|DELIVER IN PERSON|TRUCK|y special p|
67171|10994213|119235|5|11|14373.37|0.01|0.08|A|F|1993-06-18|1993-05-23|1993-06-20|COLLECT COD|AIR|efully express braids |
67173|15088471|838492|2|16|23339.52|0.07|0.04|N|O|1997-02-26|1997-03-05|1997-03-02|TAKE BACK RETURN|RAIL|posits. carefully regular accounts haggle |
67173|130242|1255243|5|16|20355.84|0.09|0.03|N|O|1997-01-25|1997-03-04|1997-01-27|COLLECT COD|AIR|olites. express pint|
67175|13455002|330011|5|6|5737.98|0.10|0.01|N|O|1998-07-08|1998-06-10|1998-07-10|COLLECT COD|REG AIR|ake carefully pending accoun|
67200|19049790|299815|3|14|24343.76|0.04|0.05|N|O|1996-05-09|1996-05-25|1996-06-05|COLLECT COD|RAIL|g the carefully pending accounts |
67202|28927379|427380|6|41|57602.13|0.00|0.04|R|F|1992-10-11|1992-11-08|1992-10-18|TAKE BACK RETURN|TRUCK|tes. express accounts detect fl|
67205|1964272|464273|4|26|34740.68|0.01|0.00|N|O|1996-05-17|1996-05-18|1996-06-07|NONE|RAIL|y regular requests sleep a|
67232|5650441|25445|4|25|34779.00|0.03|0.06|N|O|1997-12-10|1998-02-27|1997-12-27|NONE|RAIL|old platelets. sl|
67234|25085831|1460848|1|35|63545.30|0.02|0.02|N|O|1998-02-25|1998-01-18|1998-03-04|DELIVER IN PERSON|REG AIR|old requests. slyly|
67236|1643807|143808|3|41|71779.52|0.09|0.04|A|F|1993-08-15|1993-07-23|1993-08-28|COLLECT COD|SHIP|requests. |
67239|13348922|973947|1|25|49256.50|0.07|0.02|A|F|1992-11-02|1993-01-09|1992-11-17|NONE|RAIL|y regular pinto beans above the sly|
67264|10085467|710486|5|26|37750.96|0.09|0.08|A|F|1993-08-01|1993-07-03|1993-08-21|NONE|RAIL| requests. quickly regular foxes are f|
67267|22769708|1394754|1|18|31978.26|0.00|0.07|R|F|1994-01-12|1993-10-17|1994-01-30|COLLECT COD|MAIL|y. slyly regular deposits cajole furio|
67268|6413005|413006|1|37|33954.16|0.08|0.02|R|F|1992-12-18|1993-01-08|1993-01-07|COLLECT COD|MAIL| beans sleep furiously. fluffily ironic|
67270|25481508|356525|3|29|43158.67|0.08|0.08|R|F|1993-10-30|1993-08-29|1993-11-05|DELIVER IN PERSON|FOB|ily. pending, ironi|
67271|1324975|574976|1|3|5999.73|0.07|0.05|N|O|1995-08-31|1995-08-09|1995-09-10|COLLECT COD|MAIL| carefully.|
67297|1605863|855866|2|47|83132.66|0.09|0.06|A|F|1993-10-18|1993-09-16|1993-11-11|COLLECT COD|FOB| final deposi|
67298|12206056|581065|1|37|35573.28|0.10|0.00|N|O|1996-01-14|1995-10-28|1996-01-30|NONE|AIR|s nag quickly above the unusu|
67299|12863641|113658|5|22|35288.00|0.06|0.06|N|O|1998-09-07|1998-08-26|1998-09-30|COLLECT COD|AIR| even instructions sleep care|
67303|7956954|831960|4|36|72380.16|0.02|0.03|N|O|1997-10-07|1997-08-28|1997-10-10|COLLECT COD|MAIL|ic deposits. packages wake blithely. s|
67331|1402583|1402584|1|23|34166.73|0.01|0.06|R|F|1994-03-02|1994-03-27|1994-03-18|DELIVER IN PERSON|REG AIR|lithely regular ideas. accounts affix caref|
67334|1571730|71731|2|29|52248.14|0.02|0.06|N|O|1996-08-01|1996-10-26|1996-08-28|NONE|REG AIR|sts. special platelets haggle fluffily|
67360|4845029|345030|4|19|18501.82|0.04|0.07|A|F|1994-05-21|1994-04-25|1994-06-04|TAKE BACK RETURN|FOB|ss the ironic foxes. carefully regular|
67362|24602478|227527|2|49|67582.76|0.10|0.04|N|O|1997-04-06|1997-05-26|1997-05-03|DELIVER IN PERSON|AIR| regular excu|
67365|2305079|805080|1|47|50946.12|0.00|0.00|A|F|1992-09-29|1992-10-30|1992-10-24|TAKE BACK RETURN|SHIP|eodolites ca|
67392|17798591|1298592|2|10|16887.10|0.01|0.04|R|F|1992-08-15|1992-08-16|1992-08-26|NONE|RAIL|uriously un|
67393|17039897|539898|1|35|64261.40|0.04|0.01|A|F|1995-03-04|1995-02-05|1995-03-18|DELIVER IN PERSON|RAIL|ose slyly foxes. silent theodol|
67395|14293738|1168748|2|31|53661.62|0.04|0.05|A|F|1995-03-07|1995-02-10|1995-03-08|COLLECT COD|TRUCK|larly against the ironic ac|
67396|9109600|484607|2|32|51492.80|0.07|0.03|N|O|1997-06-06|1997-06-15|1997-06-30|DELIVER IN PERSON|MAIL|ickly regu|
67397|14654218|404237|3|20|23429.60|0.05|0.06|N|O|1998-02-07|1997-12-19|1998-02-23|COLLECT COD|REG AIR|ly against the slyly ironic idea|
67398|2959941|334943|1|28|56022.40|0.04|0.04|A|F|1994-05-07|1994-07-21|1994-05-30|NONE|AIR|d accounts wake permanentl|
67425|12657833|282858|1|12|21482.40|0.01|0.08|R|F|1995-04-16|1995-06-07|1995-05-01|NONE|REG AIR|ly silent multi|
67428|21545308|920323|1|28|37862.44|0.03|0.06|N|O|1996-01-24|1996-04-05|1996-02-20|TAKE BACK RETURN|RAIL|ges cajole care|
67456|27232954|982991|1|25|47139.75|0.05|0.02|N|O|1995-12-18|1996-01-21|1996-01-11|NONE|REG AIR|ully final theodolites. regular wa|
67459|27959811|209848|1|9|16824.78|0.04|0.06|R|F|1993-03-15|1993-05-02|1993-04-10|NONE|RAIL|egular foxes. s|
67461|24981395|231428|5|41|60481.15|0.10|0.02|R|F|1993-07-27|1993-07-31|1993-08-07|DELIVER IN PERSON|TRUCK| the carefully bold accounts. ironic foxe|
67488|22957427|832443|3|43|63781.04|0.09|0.08|R|F|1992-08-20|1992-09-14|1992-08-29|TAKE BACK RETURN|RAIL|g to the unusual foxes. pinto beans|
67490|6014574|389579|2|8|11906.16|0.01|0.07|A|F|1994-05-26|1994-06-03|1994-06-08|DELIVER IN PERSON|FOB|telets sleep slyly quick deposit|
67493|3254135|254136|4|2|2177.94|0.01|0.07|N|O|1998-06-16|1998-06-12|1998-06-22|DELIVER IN PERSON|AIR| sleep blithely expre|
67494|1821389|1071392|2|27|35377.83|0.07|0.08|N|O|1997-09-07|1997-08-20|1997-09-27|NONE|SHIP|e carefully. final, unusual reque|
67495|3931888|556895|3|5|9598.45|0.03|0.00|N|O|1998-06-23|1998-07-15|1998-07-15|DELIVER IN PERSON|RAIL|thely about the quickly regular re|
67495|20814010|564037|6|34|31380.98|0.01|0.01|N|O|1998-06-15|1998-06-25|1998-07-12|DELIVER IN PERSON|TRUCK|ccounts. unusual, even courts subla|
67521|17422043|547077|4|13|12534.21|0.03|0.02|N|O|1995-07-14|1995-08-05|1995-07-25|COLLECT COD|MAIL|gular accounts doubt furi|
67522|17393957|893958|2|41|84053.69|0.04|0.06|N|O|1998-09-05|1998-06-18|1998-09-29|COLLECT COD|SHIP| sheaves. carefully express accou|
67524|13553231|1178259|6|4|5134.24|0.04|0.05|N|O|1995-07-14|1995-06-27|1995-08-09|TAKE BACK RETURN|AIR|er the unusual, special accounts sleep care|
67554|6271157|271158|1|11|12406.24|0.02|0.00|R|F|1992-06-25|1992-06-26|1992-06-29|NONE|TRUCK|arefully b|
67556|2011693|886695|1|47|75415.73|0.00|0.02|N|O|1996-03-12|1996-03-31|1996-04-01|TAKE BACK RETURN|REG AIR|ly under the carefu|
67558|25527156|777191|7|27|31910.76|0.08|0.04|A|F|1994-04-27|1994-02-14|1994-05-24|NONE|MAIL|heaves. dolphins haggle caref|
67585|16341231|591252|2|19|24156.98|0.02|0.07|A|F|1993-09-01|1993-07-09|1993-09-17|TAKE BACK RETURN|AIR|refully after the regular deposits|
67587|25225603|475636|6|42|64148.28|0.04|0.01|R|F|1994-07-01|1994-04-07|1994-07-19|COLLECT COD|SHIP|lent asymptotes boost |
67591|15571906|196937|2|36|71176.68|0.03|0.07|N|O|1998-06-25|1998-06-04|1998-07-13|NONE|REG AIR|ld haggle furiou|
67617|15318613|693624|4|47|76649.95|0.03|0.02|N|O|1995-12-04|1995-11-29|1995-12-05|COLLECT COD|TRUCK|s solve always after the fi|
67618|4359289|984296|3|22|29657.54|0.09|0.00|N|O|1998-04-18|1998-06-26|1998-05-07|DELIVER IN PERSON|FOB|excuses cajole. quickly bold requests use |
67620|5811738|561745|4|29|47833.76|0.06|0.05|N|O|1997-06-10|1997-06-19|1997-06-14|TAKE BACK RETURN|MAIL|ic courts! fluffil|
67621|133321|883322|1|28|37920.96|0.01|0.01|A|F|1994-01-07|1993-12-09|1994-01-30|DELIVER IN PERSON|AIR|dle carefully after the ironic accounts.|
67648|11761470|511485|2|44|67359.16|0.01|0.01|N|O|1997-06-19|1997-07-10|1997-07-15|TAKE BACK RETURN|FOB|nal requests. carefully |
67648|5426950|176957|5|35|65683.80|0.09|0.08|N|O|1997-08-19|1997-07-16|1997-08-25|COLLECT COD|AIR|s cajole furiously. silent warthogs are|
67650|1512531|1137535|3|37|57108.02|0.06|0.05|N|O|1996-04-25|1996-04-14|1996-05-24|DELIVER IN PERSON|SHIP|ckly silent accounts sleep alongs|
67652|6133636|1258649|1|47|78458.51|0.05|0.05|R|F|1992-08-03|1992-09-21|1992-08-08|DELIVER IN PERSON|AIR|lithely whithout the unu|
67654|23083614|583615|2|39|62261.94|0.09|0.06|N|O|1997-03-30|1997-03-23|1997-04-06|DELIVER IN PERSON|FOB|sts boost furiously slyly even d|
67654|25391083|1016132|5|23|26974.86|0.05|0.01|N|O|1997-01-22|1997-04-14|1997-02-16|DELIVER IN PERSON|FOB| deposits against the|
67680|23060320|1310351|4|25|31979.25|0.07|0.03|A|F|1993-08-28|1993-08-15|1993-09-24|TAKE BACK RETURN|TRUCK|eas sleep carefully. express,|
67682|17736350|111362|1|10|13854.70|0.03|0.00|N|O|1995-11-29|1995-11-22|1995-12-06|COLLECT COD|SHIP|y blithe asymptotes. silent th|
67684|4252766|127769|1|13|22341.15|0.04|0.02|N|O|1997-06-30|1997-08-22|1997-07-11|NONE|TRUCK| theodolites. |
67712|16536945|786968|4|49|97074.88|0.00|0.01|A|F|1992-08-10|1992-08-26|1992-09-01|COLLECT COD|REG AIR|ests wake carefully fluf|
67718|29902141|652180|1|34|38816.10|0.09|0.08|A|F|1993-05-28|1993-05-28|1993-06-12|DELIVER IN PERSON|SHIP|n theodolites|
67718|2841202|216204|4|4|4572.24|0.07|0.04|R|F|1993-06-25|1993-05-23|1993-07-02|TAKE BACK RETURN|REG AIR|pearls: furiousl|
67719|26595114|1470132|6|15|18116.85|0.03|0.07|N|O|1995-09-13|1995-08-29|1995-09-14|TAKE BACK RETURN|FOB|ctions cajole quic|
67745|16926949|51983|1|40|79004.00|0.04|0.01|N|O|1998-01-28|1998-03-27|1998-02-14|TAKE BACK RETURN|SHIP|al accounts according to the quietly|
67747|744180|1119181|2|2|2448.30|0.08|0.06|N|O|1996-11-27|1996-11-23|1996-11-28|COLLECT COD|TRUCK| regular requests haggl|
67748|29821150|571189|2|9|9626.94|0.08|0.04|N|O|1996-03-30|1996-03-25|1996-04-16|COLLECT COD|FOB|y special theodolites wake along the bl|
67750|11937935|1437936|1|11|21695.74|0.06|0.02|N|O|1995-07-06|1995-05-10|1995-07-26|DELIVER IN PERSON|TRUCK|pecial packages. excuses haggle slyly|
67751|8975643|1475644|3|18|30927.60|0.10|0.03|N|O|1997-09-21|1997-11-10|1997-10-04|TAKE BACK RETURN|AIR|y alongside of th|
67776|24059428|809461|3|50|69311.00|0.08|0.05|N|O|1998-01-12|1998-01-29|1998-01-27|DELIVER IN PERSON|FOB|s cajole ruthle|
67778|14074030|574031|1|39|39129.87|0.10|0.00|A|F|1992-11-26|1992-11-19|1992-12-08|COLLECT COD|SHIP|hely final requests h|
67779|22388590|263605|1|32|53679.36|0.05|0.02|R|F|1994-05-07|1994-03-29|1994-05-27|COLLECT COD|REG AIR|of the furiously r|
67781|14210561|1460580|2|45|66188.25|0.01|0.03|R|F|1992-05-17|1992-06-17|1992-05-30|DELIVER IN PERSON|TRUCK|ed instructions haggle carefully. even, |
67783|28577667|827706|1|32|55783.68|0.04|0.05|A|F|1992-07-01|1992-05-22|1992-07-10|COLLECT COD|MAIL|al dependencies. quickly even |
67810|27083723|833760|1|47|80152.39|0.03|0.05|R|F|1994-08-12|1994-08-24|1994-08-22|DELIVER IN PERSON|SHIP|e of the c|
67812|21458095|1208124|3|46|48392.92|0.08|0.04|N|O|1995-07-09|1995-08-24|1995-07-14|NONE|AIR|ake fluffily grouches. pend|
67815|1969896|94900|2|10|19658.00|0.00|0.08|N|O|1998-04-17|1998-05-21|1998-04-28|COLLECT COD|AIR|ly pending a|
67840|11129879|254901|2|6|11449.92|0.04|0.03|R|F|1994-04-14|1994-04-15|1994-05-09|TAKE BACK RETURN|TRUCK|ver regular |
67842|16382419|257430|6|47|70528.20|0.03|0.03|A|F|1993-10-22|1993-09-15|1993-11-16|TAKE BACK RETURN|AIR|ely. even requests are quickly |
67843|7355208|605217|3|8|10102.72|0.03|0.06|A|F|1995-02-10|1995-03-21|1995-03-12|NONE|MAIL| must sleep unusual |
67845|24568855|193904|3|8|15381.04|0.05|0.03|N|O|1997-12-23|1998-01-19|1997-12-29|DELIVER IN PERSON|MAIL|ts. slyly final courts cajole. packages|
67847|25617128|1242180|1|28|29227.52|0.04|0.00|N|O|1996-11-16|1996-11-21|1996-12-05|COLLECT COD|SHIP|anently reg|
67872|22786195|286196|5|39|49922.34|0.10|0.07|N|O|1996-04-18|1996-03-22|1996-04-29|NONE|REG AIR|nic accounts. fluffily i|
67874|29197085|322143|4|1|1180.63|0.06|0.03|N|O|1995-07-01|1995-07-28|1995-07-24|NONE|SHIP|ies. blithely unusual dependenci|
67877|1663253|163254|1|11|13377.87|0.09|0.02|R|F|1994-10-19|1994-08-01|1994-11-01|DELIVER IN PERSON|TRUCK| regular platelets|
67879|18486184|1236209|6|50|58463.00|0.04|0.00|A|F|1993-12-29|1994-02-03|1994-01-07|DELIVER IN PERSON|AIR|t, regular waters.|
